id, name, sizeX, sizeY, sizeZ, strainX, strainY, NX, NY, elecX, elecY, elecZ, XY_fig, XZ_fig, data_file
78,thick4voltage-4xsub3.96ysub3.96,40,40,28.8,3.96,3.96,4,4,0,0,-4,./XY_fig/XY_thick4voltage-4xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-4xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage-4xsub3.96ysub3.96-20000-compress8.npz
79,thick4voltage-4xsub4.0ysub3.8,40,40,28.8,4.0,3.8,4,4,0,0,-4,./XY_fig/XY_thick4voltage-4xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-4xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage-4xsub4.0ysub3.8-20000-compress8.npz
80,thick4voltage-4xsub4.0ysub3.84,40,40,28.8,4.0,3.84,4,4,0,0,-4,./XY_fig/XY_thick4voltage-4xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-4xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage-4xsub4.0ysub3.84-20000-compress8.npz
81,thick4voltage-4xsub4.0ysub3.88,40,40,28.8,4.0,3.88,4,4,0,0,-4,./XY_fig/XY_thick4voltage-4xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-4xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage-4xsub4.0ysub3.88-20000-compress8.npz
82,thick4voltage-4xsub4.0ysub3.92,40,40,28.8,4.0,3.92,4,4,0,0,-4,./XY_fig/XY_thick4voltage-4xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-4xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage-4xsub4.0ysub3.92-20000-compress8.npz
83,thick4voltage-4xsub4.0ysub3.96,40,40,28.8,4.0,3.96,4,4,0,0,-4,./XY_fig/XY_thick4voltage-4xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-4xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage-4xsub4.0ysub3.96-20000-compress8.npz
84,thick4voltage-4xsub4.0ysub4.0,40,40,28.8,4.0,4.0,4,4,0,0,-4,./XY_fig/XY_thick4voltage-4xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-4xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick4voltage-4xsub4.0ysub4.0-20000-compress8.npz
85,thick4voltage-2xsub3.8ysub3.8,40,40,28.8,3.8,3.8,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.8ysub3.8-20000-compress8.npz
86,thick4voltage-2xsub3.84ysub3.8,40,40,28.8,3.84,3.8,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.84ysub3.8-20000-compress8.npz
87,thick4voltage-2xsub3.84ysub3.84,40,40,28.8,3.84,3.84,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.84ysub3.84-20000-compress8.npz
88,thick4voltage-2xsub3.88ysub3.8,40,40,28.8,3.88,3.8,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.88ysub3.8-20000-compress8.npz
89,thick4voltage-2xsub3.88ysub3.84,40,40,28.8,3.88,3.84,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.88ysub3.84-20000-compress8.npz
90,thick4voltage-2xsub3.88ysub3.88,40,40,28.8,3.88,3.88,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.88ysub3.88-20000-compress8.npz
91,thick4voltage-2xsub3.92ysub3.8,40,40,28.8,3.92,3.8,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.92ysub3.8-20000-compress8.npz
92,thick4voltage-2xsub3.92ysub3.84,40,40,28.8,3.92,3.84,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.92ysub3.84-20000-compress8.npz
93,thick4voltage-2xsub3.92ysub3.88,40,40,28.8,3.92,3.88,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.92ysub3.88-20000-compress8.npz
94,thick4voltage-2xsub3.92ysub3.92,40,40,28.8,3.92,3.92,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.92ysub3.92-20000-compress8.npz
95,thick4voltage-2xsub3.96ysub3.8,40,40,28.8,3.96,3.8,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.96ysub3.8-20000-compress8.npz
96,thick4voltage-2xsub3.96ysub3.84,40,40,28.8,3.96,3.84,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.96ysub3.84-20000-compress8.npz
97,thick4voltage-2xsub3.96ysub3.88,40,40,28.8,3.96,3.88,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.96ysub3.88-20000-compress8.npz
98,thick4voltage-2xsub3.96ysub3.92,40,40,28.8,3.96,3.92,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.96ysub3.92-20000-compress8.npz
99,thick4voltage-2xsub3.96ysub3.96,40,40,28.8,3.96,3.96,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub3.96ysub3.96-20000-compress8.npz
100,thick4voltage-2xsub4.0ysub3.8,40,40,28.8,4.0,3.8,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub4.0ysub3.8-20000-compress8.npz
101,thick4voltage-2xsub4.0ysub3.84,40,40,28.8,4.0,3.84,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub4.0ysub3.84-20000-compress8.npz
102,thick4voltage-2xsub4.0ysub3.88,40,40,28.8,4.0,3.88,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub4.0ysub3.88-20000-compress8.npz
103,thick4voltage-2xsub4.0ysub3.92,40,40,28.8,4.0,3.92,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub4.0ysub3.92-20000-compress8.npz
104,thick4voltage-2xsub4.0ysub3.96,40,40,28.8,4.0,3.96,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub4.0ysub3.96-20000-compress8.npz
105,thick4voltage-2xsub4.0ysub4.0,40,40,28.8,4.0,4.0,4,4,0,0,-2,./XY_fig/XY_thick4voltage-2xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick4voltage-2xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick4voltage-2xsub4.0ysub4.0-20000-compress8.npz
106,thick4voltage0xsub3.8ysub3.8,40,40,28.8,3.8,3.8,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.8ysub3.8-20000-compress8.npz
107,thick4voltage0xsub3.84ysub3.8,40,40,28.8,3.84,3.8,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.84ysub3.8-20000-compress8.npz
108,thick4voltage0xsub3.84ysub3.84,40,40,28.8,3.84,3.84,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.84ysub3.84-20000-compress8.npz
109,thick4voltage0xsub3.88ysub3.8,40,40,28.8,3.88,3.8,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.88ysub3.8-20000-compress8.npz
110,thick4voltage0xsub3.88ysub3.84,40,40,28.8,3.88,3.84,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.88ysub3.84-20000-compress8.npz
111,thick4voltage0xsub3.88ysub3.88,40,40,28.8,3.88,3.88,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.88ysub3.88-20000-compress8.npz
112,thick4voltage0xsub3.92ysub3.8,40,40,28.8,3.92,3.8,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.92ysub3.8-20000-compress8.npz
113,thick4voltage0xsub3.92ysub3.84,40,40,28.8,3.92,3.84,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.92ysub3.84-20000-compress8.npz
114,thick4voltage0xsub3.92ysub3.88,40,40,28.8,3.92,3.88,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.92ysub3.88-20000-compress8.npz
115,thick4voltage0xsub3.92ysub3.92,40,40,28.8,3.92,3.92,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.92ysub3.92-20000-compress8.npz
116,thick4voltage0xsub3.96ysub3.8,40,40,28.8,3.96,3.8,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.96ysub3.8-20000-compress8.npz
117,thick4voltage0xsub3.96ysub3.84,40,40,28.8,3.96,3.84,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.96ysub3.84-20000-compress8.npz
118,thick4voltage0xsub3.96ysub3.88,40,40,28.8,3.96,3.88,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.96ysub3.88-20000-compress8.npz
119,thick4voltage0xsub3.96ysub3.92,40,40,28.8,3.96,3.92,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.96ysub3.92-20000-compress8.npz
120,thick4voltage0xsub3.96ysub3.96,40,40,28.8,3.96,3.96,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub3.96ysub3.96-20000-compress8.npz
121,thick4voltage0xsub4.0ysub3.8,40,40,28.8,4.0,3.8,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub4.0ysub3.8-20000-compress8.npz
122,thick4voltage0xsub4.0ysub3.84,40,40,28.8,4.0,3.84,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub4.0ysub3.84-20000-compress8.npz
123,thick4voltage0xsub4.0ysub3.88,40,40,28.8,4.0,3.88,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub4.0ysub3.88-20000-compress8.npz
124,thick4voltage0xsub4.0ysub3.92,40,40,28.8,4.0,3.92,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub4.0ysub3.92-20000-compress8.npz
125,thick4voltage0xsub4.0ysub3.96,40,40,28.8,4.0,3.96,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub4.0ysub3.96-20000-compress8.npz
126,thick4voltage0xsub4.0ysub4.0,40,40,28.8,4.0,4.0,4,4,0,0,0,./XY_fig/XY_thick4voltage0xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick4voltage0xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick4voltage0xsub4.0ysub4.0-20000-compress8.npz
127,thick4voltage2xsub3.8ysub3.8,40,40,28.8,3.8,3.8,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.8ysub3.8-20000-compress8.npz
128,thick4voltage2xsub3.84ysub3.8,40,40,28.8,3.84,3.8,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.84ysub3.8-20000-compress8.npz
129,thick4voltage2xsub3.84ysub3.84,40,40,28.8,3.84,3.84,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.84ysub3.84-20000-compress8.npz
130,thick4voltage2xsub3.88ysub3.8,40,40,28.8,3.88,3.8,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.88ysub3.8-20000-compress8.npz
131,thick4voltage2xsub3.88ysub3.84,40,40,28.8,3.88,3.84,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.88ysub3.84-20000-compress8.npz
132,thick4voltage2xsub3.88ysub3.88,40,40,28.8,3.88,3.88,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.88ysub3.88-20000-compress8.npz
133,thick4voltage2xsub3.92ysub3.8,40,40,28.8,3.92,3.8,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.92ysub3.8-20000-compress8.npz
134,thick4voltage2xsub3.92ysub3.84,40,40,28.8,3.92,3.84,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.92ysub3.84-20000-compress8.npz
135,thick4voltage2xsub3.92ysub3.88,40,40,28.8,3.92,3.88,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.92ysub3.88-20000-compress8.npz
136,thick4voltage2xsub3.92ysub3.92,40,40,28.8,3.92,3.92,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.92ysub3.92-20000-compress8.npz
137,thick4voltage2xsub3.96ysub3.8,40,40,28.8,3.96,3.8,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.96ysub3.8-20000-compress8.npz
138,thick4voltage2xsub3.96ysub3.84,40,40,28.8,3.96,3.84,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.96ysub3.84-20000-compress8.npz
139,thick4voltage2xsub3.96ysub3.88,40,40,28.8,3.96,3.88,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.96ysub3.88-20000-compress8.npz
140,thick4voltage2xsub3.96ysub3.92,40,40,28.8,3.96,3.92,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.96ysub3.92-20000-compress8.npz
141,thick4voltage2xsub3.96ysub3.96,40,40,28.8,3.96,3.96,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub3.96ysub3.96-20000-compress8.npz
142,thick4voltage2xsub4.0ysub3.8,40,40,28.8,4.0,3.8,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub4.0ysub3.8-20000-compress8.npz
143,thick4voltage2xsub4.0ysub3.84,40,40,28.8,4.0,3.84,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub4.0ysub3.84-20000-compress8.npz
144,thick4voltage2xsub4.0ysub3.88,40,40,28.8,4.0,3.88,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub4.0ysub3.88-20000-compress8.npz
145,thick4voltage2xsub4.0ysub3.92,40,40,28.8,4.0,3.92,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub4.0ysub3.92-20000-compress8.npz
146,thick4voltage2xsub4.0ysub3.96,40,40,28.8,4.0,3.96,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub4.0ysub3.96-20000-compress8.npz
147,thick4voltage2xsub4.0ysub4.0,40,40,28.8,4.0,4.0,4,4,0,0,2,./XY_fig/XY_thick4voltage2xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick4voltage2xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick4voltage2xsub4.0ysub4.0-20000-compress8.npz
148,thick4voltage4xsub3.8ysub3.8,40,40,28.8,3.8,3.8,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.8ysub3.8-20000-compress8.npz
149,thick4voltage4xsub3.84ysub3.8,40,40,28.8,3.84,3.8,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.84ysub3.8-20000-compress8.npz
150,thick4voltage4xsub3.84ysub3.84,40,40,28.8,3.84,3.84,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.84ysub3.84-20000-compress8.npz
151,thick4voltage4xsub3.88ysub3.8,40,40,28.8,3.88,3.8,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.88ysub3.8-20000-compress8.npz
152,thick4voltage4xsub3.88ysub3.84,40,40,28.8,3.88,3.84,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.88ysub3.84-20000-compress8.npz
153,thick4voltage4xsub3.88ysub3.88,40,40,28.8,3.88,3.88,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.88ysub3.88-20000-compress8.npz
154,thick4voltage4xsub3.92ysub3.8,40,40,28.8,3.92,3.8,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.92ysub3.8-20000-compress8.npz
155,thick4voltage4xsub3.92ysub3.84,40,40,28.8,3.92,3.84,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.92ysub3.84-20000-compress8.npz
156,thick4voltage4xsub3.92ysub3.88,40,40,28.8,3.92,3.88,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.92ysub3.88-20000-compress8.npz
157,thick4voltage4xsub3.92ysub3.92,40,40,28.8,3.92,3.92,4,4,0,0,4,./XY_fig/XY_thick4voltage4xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick4voltage4xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick4voltage4xsub3.92ysub3.92-20000-compress8.npz
